"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"Base experiment"
"02/24/2024 21:34:05:382 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"24","3","1","1","4","5000","4","523","2920","1156","2107","63","2040","67","925","497","685","33","2486","2514","1247","1267"
"20","3","1","1","4","5000","4","523","4745","2332","3211","63","3201","10","1482","747","982","44","2489","2511","1282","1229"
"25","3","1","1","4","5000","4","523","2555","1012","1798","63","1696","102","836","376","586","21","2568","2432","1239","1193"
"21","3","1","1","4","5000","4","523","4015","2005","3044","63","3024","20","1357","693","994","36","2500","2500","1226","1274"
"17","3","1","1","4","5000","4","523","5475","3014","3796","63","3787","9","1745","880","1171","50","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","5475","2792","3583","63","3578","5","1677","819","1087","47","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","4745","2383","3226","63","3217","9","1502","734","990","39","2510","2490","1301","1189"
"4","3","1","1","4","5000","4","523","31390","4992","4994","63","4994","0","2525","1294","1175","63","2527","2473","1298","1175"
"23","3","1","1","4","5000","4","523","3285","1345","2239","63","2180","59","1036","499","704","36","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","3650","1550","2493","63","2453","40","1145","540","808","29","2561","2439","1225","1214"
"20","3","1","1","4","5000","4","523","5110","2564","3389","63","3380","9","1567","789","1033","45","2489","2511","1282","1229"
"24","3","1","1","4","5000","4","523","3285","1393","2402","63","2355","47","1038","571","793","35","2486","2514","1247","1267"
"25","3","1","1","4","5000","4","523","2920","1131","2060","63","1966","94","957","437","666","25","2568","2432","1239","1193"
"21","3","1","1","4","5000","4","523","4380","2286","3258","63","3244","14","1474","739","1045","40","2500","2500","1226","1274"
"17","3","1","1","4","5000","4","523","5840","3254","3949","63","3946","3","1816","920","1213","53","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","5840","3038","3727","63","3719","8","1753","856","1118","47","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","5110","2606","3390","63","3383","7","1585","784","1021","40","2510","2490","1301","1189"
"4","3","1","1","4","5000","4","523","31755","4993","4994","63","4994","0","2525","1294","1175","63","2527","2473","1298","1175"
"23","3","1","1","4","5000","4","523","3650","1590","2456","63","2412","44","1141","541","774","36","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","4015","1760","2761","63","2727","34","1278","602","881","32","2561","2439","1225","1214"
"20","3","1","1","4","5000","4","523","5475","2786","3554","63","3546","8","1653","836","1065","48","2489","2511","1282","1229"
"24","3","1","1","4","5000","4","523","3650","1661","2668","63","2635","33","1168","628","872","39","2486","2514","1247","1267"
"17","3","1","1","4","5000","4","523","6205","3461","4077","63","4070","7","1900","949","1228","55","2472","2528","1235","1293"
"21","3","1","1","4","5000","4","523","4745","2592","3470","63","3460","10","1574","795","1101","43","2500","2500","1226","1274"
"18","3","1","1","4","5000","4","523","6205","3266","3869","63","3865","4","1827","898","1144","48","2505","2495","1271","1224"
"25","3","1","1","4","5000","4","523","3285","1363","2311","63","2244","67","1081","490","740","29","2568","2432","1239","1193"
"19","3","1","1","4","5000","4","523","5475","2827","3544","63","3535","9","1672","824","1048","41","2510","2490","1301","1189"
"23","3","1","1","4","5000","4","523","4015","1792","2713","63","2682","31","1253","608","852","37","2549","2451","1231","1220"
"20","3","1","1","4","5000","4","523","5840","3013","3728","63","3717","11","1728","891","1109","48","2489","2511","1282","1229"
"22","3","1","1","4","5000","4","523","4380","2020","3006","63","2975","31","1393","659","954","39","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","4015","1883","2947","63","2926","21","1315","683","949","41","2486","2514","1247","1267"
"17","3","1","1","4","5000","4","523","6570","3632","4176","63","4174","2","1954","977","1245","56","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","6570","3438","3986","63","3980","6","1889","935","1162","50","2505","2495","1271","1224"
"21","3","1","1","4","5000","4","523","5110","2837","3634","63","3626","8","1654","847","1133","45","2500","2500","1226","1274"
"19","3","1","1","4","5000","4","523","5840","3060","3686","63","3678","8","1737","869","1080","42","2510","2490","1301","1189"
"25","3","1","1","4","5000","4","523","3650","1625","2532","63","2493","39","1187","543","802","31","2568","2432","1239","1193"
"20","3","1","1","4","5000","4","523","6205","3239","3859","63","3849","10","1796","926","1137","50","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","4380","2039","2950","63","2926","24","1372","660","918","38","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","4745","2298","3207","63","3186","21","1486","712","1009","40","2561","2439","1225","1214"
"17","3","1","1","4","5000","4","523","6935","3813","4264","63","4258","6","2007","1002","1255","57","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","6935","3603","4082","63","4076","6","1941","964","1177","52","2505","2495","1271","1224"
"1","3","1","1","4","5000","4","523","4015","1984","3072","63","3043","29","1350","712","1010","36","2418","2582","1249","1333"
"24","3","1","1","4","5000","4","523","4380","2143","3183","63","3168","15","1420","741","1022","41","2486","2514","1247","1267"
"21","3","1","1","4","5000","4","523","5475","3079","3800","63","3793","7","1747","888","1165","47","2500","2500","1226","1274"
"19","3","1","1","4","5000","4","523","6205","3268","3832","63","3818","14","1819","904","1109","43","2510","2490","1301","1189"
"25","3","1","1","4","5000","4","523","4015","1845","2790","63","2766","24","1310","603","877","35","2568","2432","1239","1193"
"20","3","1","1","4","5000","4","523","6570","3420","3979","63","3968","11","1860","960","1159","51","2489","2511","1282","1229"
"23","3","1","1","4","5000","4","523","4745","2282","3176","63","3156","20","1488","716","972","44","2549","2451","1231","1220"
"17","3","1","1","4","5000","4","523","7300","3968","4343","63","4339","4","2050","1025","1268","57","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","7300","3755","4164","63","4159","5","1986","989","1189","53","2505","2495","1271","1224"
"22","3","1","1","4","5000","4","523","5110","2540","3417","63","3402","15","1607","760","1050","43","2561","2439","1225","1214"
"24","3","1","1","4","5000","4","523","4745","2438","3368","63","3356","12","1519","786","1063","43","2486","2514","1247","1267"
"21","3","1","1","4","5000","4","523","5840","3302","3930","63","3925","5","1821","927","1182","49","2500","2500","1226","1274"
"19","3","1","1","4","5000","4","523","6570","3417","3931","63","3922","9","1874","928","1129","44","2510","2490","1301","1189"
"20","3","1","1","4","5000","4","523","6935","3589","4054","63","4048","6","1902","981","1171","51","2489","2511","1282","1229"
"25","3","1","1","4","5000","4","523","4380","2092","3054","63","3032","22","1444","665","945","37","2568","2432","1239","1193"
"17","3","1","1","4","5000","4","523","7665","4091","4420","63","4418","2","2104","1041","1275","58","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","7665","3888","4239","63","4235","4","2030","1007","1202","53","2505","2495","1271","1224"
"23","3","1","1","4","5000","4","523","5110","2506","3374","63","3350","24","1595","763","1016","46","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","5475","2795","3578","63","3567","11","1682","803","1093","46","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","6205","3494","4054","63","4050","4","1899","950","1205","51","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","5110","2717","3562","63","3547","15","1614","836","1112","46","2486","2514","1247","1267"
"19","3","1","1","4","5000","4","523","6935","3573","4039","63","4034","5","1928","964","1147","45","2510","2490","1301","1189"
"20","3","1","1","4","5000","4","523","7300","3755","4156","63","4150","6","1963","1009","1184","53","2489","2511","1282","1229"
"25","3","1","1","4","5000","4","523","4745","2362","3270","63","3252","18","1553","709","1008","42","2568","2432","1239","1193"
"17","3","1","1","4","5000","4","523","8030","4188","4481","63","4477","4","2147","1054","1280","60","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","8030","4004","4317","63","4309","8","2078","1033","1206","53","2505","2495","1271","1224"
"23","3","1","1","4","5000","4","523","5475","2746","3546","63","3534","12","1681","804","1061","48","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","5840","3042","3712","63","3702","10","1745","846","1121","48","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","6570","3653","4165","63","4160","5","1957","984","1224","52","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","5475","2979","3734","63","3724","10","1709","877","1148","49","2486","2514","1247","1267"
"20","3","1","1","4","5000","4","523","7665","3876","4234","63","4228","6","2005","1036","1193","55","2489","2511","1282","1229"
"19","3","1","1","4","5000","4","523","7300","3712","4147","63","4144","3","1989","1002","1156","47","2510","2490","1301","1189"
"17","3","1","1","4","5000","4","523","8395","4277","4526","63","4524","2","2175","1069","1282","61","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","8395","4093","4387","63","4380","7","2121","1055","1211","54","2505","2495","1271","1224"
"25","3","1","1","4","5000","4","523","5110","2594","3456","63","3447","9","1657","755","1044","45","2568","2432","1239","1193"
"23","3","1","1","4","5000","4","523","5840","2985","3705","63","3698","7","1757","850","1098","48","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","6205","3243","3863","63","3855","8","1834","882","1147","50","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","6935","3815","4242","63","4238","4","2005","1001","1236","53","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","5840","3222","3872","63","3868","4","1786","905","1181","51","2486","2514","1247","1267"
"20","3","1","1","4","5000","4","523","8030","3994","4307","63","4305","2","2049","1056","1202","55","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","8760","4357","4574","63","4571","3","2201","1088","1285","61","2472","2528","1235","1293"
"19","3","1","1","4","5000","4","523","7665","3851","4235","63","4232","3","2040","1030","1165","47","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","8760","4178","4448","63","4444","4","2159","1077","1212","54","2505","2495","1271","1224"
"25","3","1","1","4","5000","4","523","5475","2838","3622","63","3614","8","1748","795","1079","49","2568","2432","1239","1193"
"23","3","1","1","4","5000","4","523","6205","3206","3829","63","3824","5","1827","880","1122","50","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","6570","3445","3969","63","3963","6","1894","911","1164","52","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","7300","3947","4326","63","4324","2","2061","1023","1242","53","2500","2500","1226","1274"
"24","3","1","1","4","5000","4","523","6205","3407","4004","63","3999","5","1863","943","1198","52","2486","2514","1247","1267"
"20","3","1","1","4","5000","4","523","8395","4068","4369","63","4365","4","2086","1074","1209","56","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","9125","4432","4608","63","4606","2","2220","1102","1286","61","2472","2528","1235","1293"
"19","3","1","1","4","5000","4","523","8030","3948","4301","63","4296","5","2076","1054","1171","50","2510","2490","1301","1189"
"18","3","1","1","4","5000","4","523","9125","4248","4489","63","4482","7","2187","1087","1215","54","2505","2495","1271","1224"
"25","3","1","1","4","5000","4","523","5840","3086","3741","63","3737","4","1813","828","1100","50","2568","2432","1239","1193"
"23","3","1","1","4","5000","4","523","6570","3399","3953","63","3947","6","1893","914","1146","50","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","6935","3602","4059","63","4055","4","1946","942","1171","52","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","7665","4067","4414","63","4406","8","2112","1051","1251","54","2500","2500","1226","1274"
"20","3","1","1","4","5000","4","523","8760","4170","4428","63","4426","2","2125","1090","1213","58","2489","2511","1282","1229"
"24","3","1","1","4","5000","4","523","6570","3580","4123","63","4119","4","1926","975","1222","52","2486","2514","1247","1267"
"17","3","1","1","4","5000","4","523","9490","4486","4649","63","4648","1","2247","1115","1287","61","2472","2528","1235","1293"
"18","3","1","1","4","5000","4","523","9490","4335","4538","63","4536","2","2221","1101","1216","54","2505","2495","1271","1224"
"19","3","1","1","4","5000","4","523","8395","4060","4360","63","4359","1","2115","1072","1173","50","2510","2490","1301","1189"
"25","3","1","1","4","5000","4","523","6205","3312","3857","63","3854","3","1886","859","1112","51","2568","2432","1239","1193"
"23","3","1","1","4","5000","4","523","6935","3574","4053","63","4048","5","1950","943","1160","51","2549","2451","1231","1220"
"22","3","1","1","4","5000","4","523","7300","3741","4151","63","4149","2","2002","965","1184","53","2561","2439","1225","1214"
"21","3","1","1","4","5000","4","523","8030","4179","4480","63","4474","6","2155","1067","1258","57","2500","2500","1226","1274"
"20","3","1","1","4","5000","4","523","9125","4248","4479","63","4476","3","2156","1104","1219","59","2489","2511","1282","1229"
"17","3","1","1","4","5000","4","523","9855","4535","4678","63","4676","2","2265","1124","1289","62","2472","2528","1235","1293"
"24","3","1","1","4","5000","4","523","6935","3752","4220","63","4214","6","1981","1005","1234","53","2486","2514","1247","1267"
"18","3","1","1","4","5000","4","523","9855","4401","4573","63","4572","1","2237","1119","1217","54","2505","2495","1271","1224"
