"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"HIV-thesis-feb-24-3-55-pm.nlogo"
"drug-tendency"
"02/27/2024 18:25:17:705 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-12","12","-12","12"
"[run number]","average-coupling-tendency","average-drug-tendency","average-test-frequency","average-condom-use","initial-people","average-treatment-tendency","average-commitment","[step]","count turtles with [treated?]","count turtles with [infected?]","count turtles with [drugs?]","count turtles with [known?]","count turtles with [infected? and not known?]","count turtles with [gender = 1 and infected?]","count turtles with [shape = ""person lefty"" and infected?]","count turtles with [shape = ""person righty"" and infected?]","count turtles with [infected? and drugs?]","count turtles with [gender = 1]","count turtles with [gender = 0]","count turtles with [shape = ""person lefty""]","count turtles with [shape = ""person righty""]"
"44","3","2","1","4","5000","4","523","6935","3623","4079","0","4073","6","1924","964","1191","0","2520","2480","1228","1252"
"45","3","2","1","4","5000","4","523","6570","3502","3966","0","3962","4","1888","915","1163","0","2532","2468","1240","1228"
"34","3","2","1","4","5000","4","523","15330","4859","4893","0","4891","2","2433","1217","1243","0","2503","2497","1254","1243"
"42","3","2","1","4","5000","4","523","10585","4486","4650","0","4650","0","2285","1133","1232","0","2513","2487","1254","1233"
"38","3","2","1","4","5000","4","523","12775","4753","4822","0","4822","0","2361","1186","1275","0","2485","2515","1240","1275"
"33","3","2","1","4","5000","4","523","17520","4913","4938","0","4937","1","2444","1254","1240","0","2484","2516","1276","1240"
"41","3","2","1","4","5000","4","523","12045","4732","4816","0","4816","0","2368","1135","1313","0","2490","2510","1197","1313"
"43","3","2","1","4","5000","4","523","8760","4117","4401","0","4398","3","2160","1056","1185","0","2567","2433","1235","1198"
"48","3","2","1","4","5000","4","523","2190","794","1591","0","1431","160","722","339","530","0","2512","2488","1275","1213"
"39","3","2","1","4","5000","4","523","12775","4720","4796","0","4794","2","2364","1192","1240","0","2502","2498","1258","1240"
"36","3","2","1","4","5000","4","523","15330","4854","4885","0","4884","1","2404","1230","1251","0","2478","2522","1271","1251"
"47","3","2","1","4","5000","4","523","4380","2116","3099","0","3073","26","1452","663","984","0","2590","2410","1174","1236"
"46","3","2","1","4","5000","4","523","6570","3480","4003","0","3998","5","1900","938","1165","0","2509","2491","1267","1224"
"37","3","2","1","4","5000","4","523","13140","4754","4830","0","4830","0","2393","1200","1237","0","2502","2498","1261","1237"
"35","3","2","1","4","5000","4","523","16425","4887","4907","0","4907","0","2429","1213","1265","0","2495","2505","1240","1265"
"40","3","2","1","4","5000","4","523","13140","4750","4821","0","4820","1","2437","1134","1250","0","2561","2439","1189","1250"
"45","3","2","1","4","5000","4","523","6935","3658","4056","0","4048","8","1934","945","1177","0","2532","2468","1240","1228"
"44","3","2","1","4","5000","4","523","7300","3763","4182","0","4177","5","1993","985","1204","0","2520","2480","1228","1252"
"42","3","2","1","4","5000","4","523","10950","4532","4675","0","4674","1","2300","1143","1232","0","2513","2487","1254","1233"
"34","3","2","1","4","5000","4","523","15695","4870","4899","0","4897","2","2438","1218","1243","0","2503","2497","1254","1243"
"38","3","2","1","4","5000","4","523","13140","4773","4834","0","4834","0","2371","1188","1275","0","2485","2515","1240","1275"
"33","3","2","1","4","5000","4","523","17885","4918","4946","0","4946","0","2447","1259","1240","0","2484","2516","1276","1240"
"41","3","2","1","4","5000","4","523","12410","4757","4829","0","4829","0","2379","1137","1313","0","2490","2510","1197","1313"
"48","3","2","1","4","5000","4","523","2555","987","1802","0","1702","100","822","390","590","0","2512","2488","1275","1213"
"43","3","2","1","4","5000","4","523","9125","4207","4448","0","4444","4","2192","1068","1188","0","2567","2433","1235","1198"
"39","3","2","1","4","5000","4","523","13140","4748","4815","0","4813","2","2379","1196","1240","0","2502","2498","1258","1240"
"47","3","2","1","4","5000","4","523","4745","2389","3348","0","3328","20","1591","721","1036","0","2590","2410","1174","1236"
"36","3","2","1","4","5000","4","523","15695","4870","4888","0","4887","1","2405","1232","1251","0","2478","2522","1271","1251"
"46","3","2","1","4","5000","4","523","6935","3648","4112","0","4105","7","1955","968","1189","0","2509","2491","1267","1224"
"37","3","2","1","4","5000","4","523","13505","4780","4848","0","4848","0","2406","1205","1237","0","2502","2498","1261","1237"
"40","3","2","1","4","5000","4","523","13505","4771","4840","0","4839","1","2448","1142","1250","0","2561","2439","1189","1250"
"35","3","2","1","4","5000","4","523","16790","4893","4915","0","4915","0","2436","1214","1265","0","2495","2505","1240","1265"
"45","3","2","1","4","5000","4","523","7300","3780","4152","0","4147","5","1987","979","1186","0","2532","2468","1240","1228"
"44","3","2","1","4","5000","4","523","7665","3879","4272","0","4264","8","2049","1007","1216","0","2520","2480","1228","1252"
"42","3","2","1","4","5000","4","523","11315","4570","4694","0","4693","1","2313","1149","1232","0","2513","2487","1254","1233"
"38","3","2","1","4","5000","4","523","13505","4797","4849","0","4849","0","2383","1191","1275","0","2485","2515","1240","1275"
"33","3","2","1","4","5000","4","523","18250","4924","4948","0","4948","0","2449","1259","1240","0","2484","2516","1276","1240"
"34","3","2","1","4","5000","4","523","16060","4881","4912","0","4911","1","2447","1222","1243","0","2503","2497","1254","1243"
"48","3","2","1","4","5000","4","523","2920","1145","2031","0","1952","79","922","449","660","0","2512","2488","1275","1213"
"43","3","2","1","4","5000","4","523","9490","4279","4493","0","4488","5","2223","1082","1188","0","2567","2433","1235","1198"
"41","3","2","1","4","5000","4","523","12775","4786","4844","0","4844","0","2386","1145","1313","0","2490","2510","1197","1313"
"39","3","2","1","4","5000","4","523","13505","4766","4834","0","4834","0","2391","1203","1240","0","2502","2498","1258","1240"
"47","3","2","1","4","5000","4","523","5110","2633","3535","0","3522","13","1694","762","1079","0","2590","2410","1174","1236"
"36","3","2","1","4","5000","4","523","16060","4877","4903","0","4903","0","2411","1241","1251","0","2478","2522","1271","1251"
"46","3","2","1","4","5000","4","523","7300","3799","4200","0","4194","6","2012","991","1197","0","2509","2491","1267","1224"
"37","3","2","1","4","5000","4","523","13870","4800","4863","0","4863","0","2416","1210","1237","0","2502","2498","1261","1237"
"40","3","2","1","4","5000","4","523","13870","4792","4852","0","4851","1","2455","1147","1250","0","2561","2439","1189","1250"
"45","3","2","1","4","5000","4","523","7665","3873","4253","0","4250","3","2043","1009","1201","0","2532","2468","1240","1228"
"35","3","2","1","4","5000","4","523","17155","4902","4925","0","4925","0","2441","1219","1265","0","2495","2505","1240","1265"
"44","3","2","1","4","5000","4","523","8030","3996","4347","0","4344","3","2095","1026","1226","0","2520","2480","1228","1252"
"42","3","2","1","4","5000","4","523","11680","4620","4720","0","4720","0","2334","1154","1232","0","2513","2487","1254","1233"
"48","3","2","1","4","5000","4","523","3285","1356","2276","0","2214","62","1034","504","738","0","2512","2488","1275","1213"
"33","3","2","1","4","5000","4","523","18615","4933","4950","0","4950","0","2451","1259","1240","0","2484","2516","1276","1240"
"38","3","2","1","4","5000","4","523","13870","4813","4861","0","4860","1","2387","1199","1275","0","2485","2515","1240","1275"
"43","3","2","1","4","5000","4","523","9855","4345","4543","0","4538","5","2254","1098","1191","0","2567","2433","1235","1198"
"41","3","2","1","4","5000","4","523","13140","4798","4860","0","4859","1","2397","1150","1313","0","2490","2510","1197","1313"
"34","3","2","1","4","5000","4","523","16425","4887","4922","0","4921","1","2454","1225","1243","0","2503","2497","1254","1243"
"39","3","2","1","4","5000","4","523","13870","4781","4849","0","4849","0","2405","1204","1240","0","2502","2498","1258","1240"
"47","3","2","1","4","5000","4","523","5475","2893","3682","0","3672","10","1776","802","1104","0","2590","2410","1174","1236"
"46","3","2","1","4","5000","4","523","7665","3922","4285","0","4277","8","2059","1024","1202","0","2509","2491","1267","1224"
"36","3","2","1","4","5000","4","523","16425","4881","4911","0","4910","1","2416","1244","1251","0","2478","2522","1271","1251"
"37","3","2","1","4","5000","4","523","14235","4816","4880","0","4877","3","2428","1215","1237","0","2502","2498","1261","1237"
"40","3","2","1","4","5000","4","523","14235","4814","4865","0","4863","2","2466","1149","1250","0","2561","2439","1189","1250"
"45","3","2","1","4","5000","4","523","8030","3984","4317","0","4312","5","2085","1025","1207","0","2532","2468","1240","1228"
"35","3","2","1","4","5000","4","523","17520","4905","4928","0","4928","0","2443","1220","1265","0","2495","2505","1240","1265"
"42","3","2","1","4","5000","4","523","12045","4656","4742","0","4741","1","2350","1160","1232","0","2513","2487","1254","1233"
"44","3","2","1","4","5000","4","523","8395","4104","4401","0","4397","4","2123","1044","1234","0","2520","2480","1228","1252"
"33","3","2","1","4","5000","4","523","18980","4941","4955","0","4955","0","2453","1262","1240","0","2484","2516","1276","1240"
"48","3","2","1","4","5000","4","523","3650","1634","2519","0","2490","29","1146","557","816","0","2512","2488","1275","1213"
"43","3","2","1","4","5000","4","523","10220","4409","4581","0","4572","9","2282","1106","1193","0","2567","2433","1235","1198"
"41","3","2","1","4","5000","4","523","13505","4818","4871","0","4869","2","2407","1151","1313","0","2490","2510","1197","1313"
"38","3","2","1","4","5000","4","523","14235","4822","4878","0","4877","1","2398","1205","1275","0","2485","2515","1240","1275"
"34","3","2","1","4","5000","4","523","16790","4894","4930","0","4929","1","2459","1228","1243","0","2503","2497","1254","1243"
"39","3","2","1","4","5000","4","523","14235","4803","4858","0","4858","0","2411","1207","1240","0","2502","2498","1258","1240"
"47","3","2","1","4","5000","4","523","5840","3145","3806","0","3797","9","1840","839","1127","0","2590","2410","1174","1236"
"46","3","2","1","4","5000","4","523","8030","4020","4347","0","4344","3","2102","1038","1207","0","2509","2491","1267","1224"
"36","3","2","1","4","5000","4","523","16790","4885","4915","0","4915","0","2416","1248","1251","0","2478","2522","1271","1251"
"37","3","2","1","4","5000","4","523","14600","4835","4890","0","4889","1","2435","1218","1237","0","2502","2498","1261","1237"
"40","3","2","1","4","5000","4","523","14600","4823","4877","0","4876","1","2472","1155","1250","0","2561","2439","1189","1250"
"45","3","2","1","4","5000","4","523","8395","4077","4389","0","4387","2","2136","1042","1211","0","2532","2468","1240","1228"
"35","3","2","1","4","5000","4","523","17885","4907","4938","0","4937","1","2450","1223","1265","0","2495","2505","1240","1265"
"42","3","2","1","4","5000","4","523","12410","4676","4764","0","4764","0","2368","1163","1233","0","2513","2487","1254","1233"
"41","3","2","1","4","5000","4","523","13870","4832","4887","0","4886","1","2420","1154","1313","0","2490","2510","1197","1313"
"44","3","2","1","4","5000","4","523","8760","4202","4444","0","4442","2","2149","1058","1237","0","2520","2480","1228","1252"
"33","3","2","1","4","5000","4","523","19345","4946","4958","0","4958","0","2455","1263","1240","0","2484","2516","1276","1240"
"38","3","2","1","4","5000","4","523","14600","4839","4890","0","4889","1","2409","1206","1275","0","2485","2515","1240","1275"
"43","3","2","1","4","5000","4","523","10585","4455","4623","0","4618","5","2309","1119","1195","0","2567","2433","1235","1198"
"48","3","2","1","4","5000","4","523","4015","1847","2747","0","2727","20","1258","613","876","0","2512","2488","1275","1213"
"39","3","2","1","4","5000","4","523","14600","4819","4871","0","4869","2","2420","1211","1240","0","2502","2498","1258","1240"
"47","3","2","1","4","5000","4","523","6205","3381","3940","0","3933","7","1914","875","1151","0","2590","2410","1174","1236"
"34","3","2","1","4","5000","4","523","17155","4901","4936","0","4934","2","2465","1228","1243","0","2503","2497","1254","1243"
"46","3","2","1","4","5000","4","523","8395","4128","4405","0","4401","4","2134","1058","1213","0","2509","2491","1267","1224"
"36","3","2","1","4","5000","4","523","17155","4891","4923","0","4923","0","2423","1249","1251","0","2478","2522","1271","1251"
"40","3","2","1","4","5000","4","523","14965","4843","4884","0","4884","0","2476","1158","1250","0","2561","2439","1189","1250"
"37","3","2","1","4","5000","4","523","14965","4850","4901","0","4900","1","2439","1225","1237","0","2502","2498","1261","1237"
"45","3","2","1","4","5000","4","523","8760","4157","4465","0","4464","1","2188","1062","1215","0","2532","2468","1240","1228"
"35","3","2","1","4","5000","4","523","18250","4919","4945","0","4945","0","2455","1225","1265","0","2495","2505","1240","1265"
"42","3","2","1","4","5000","4","523","12775","4697","4786","0","4786","0","2379","1174","1233","0","2513","2487","1254","1233"
"41","3","2","1","4","5000","4","523","14235","4847","4899","0","4899","0","2426","1160","1313","0","2490","2510","1197","1313"
"33","3","2","1","4","5000","4","523","19710","4949","4959","0","4959","0","2455","1264","1240","0","2484","2516","1276","1240"
"38","3","2","1","4","5000","4","523","14965","4850","4902","0","4901","1","2415","1212","1275","0","2485","2515","1240","1275"
"44","3","2","1","4","5000","4","523","9125","4289","4493","0","4489","4","2185","1066","1242","0","2520","2480","1228","1252"
"43","3","2","1","4","5000","4","523","10950","4505","4663","0","4660","3","2337","1131","1195","0","2567","2433","1235","1198"
"39","3","2","1","4","5000","4","523","14965","4837","4883","0","4883","0","2427","1216","1240","0","2502","2498","1258","1240"
"48","3","2","1","4","5000","4","523","4380","2068","2986","0","2967","19","1377","674","935","0","2512","2488","1275","1213"
"47","3","2","1","4","5000","4","523","6570","3564","4047","0","4040","7","1978","901","1168","0","2590","2410","1174","1236"
"34","3","2","1","4","5000","4","523","17520","4914","4939","0","4939","0","2468","1228","1243","0","2503","2497","1254","1243"
"46","3","2","1","4","5000","4","523","8760","4211","4454","0","4449","5","2163","1074","1217","0","2509","2491","1267","1224"
"40","3","2","1","4","5000","4","523","15330","4855","4895","0","4895","0","2487","1158","1250","0","2561","2439","1189","1250"
"36","3","2","1","4","5000","4","523","17520","4903","4930","0","4930","0","2427","1252","1251","0","2478","2522","1271","1251"
"45","3","2","1","4","5000","4","523","9125","4257","4500","0","4499","1","2212","1071","1217","0","2532","2468","1240","1228"
"37","3","2","1","4","5000","4","523","15330","4865","4910","0","4910","0","2445","1228","1237","0","2502","2498","1261","1237"
"41","3","2","1","4","5000","4","523","14600","4862","4908","0","4908","0","2433","1162","1313","0","2490","2510","1197","1313"
"35","3","2","1","4","5000","4","523","18615","4925","4950","0","4949","1","2459","1226","1265","0","2495","2505","1240","1265"
"42","3","2","1","4","5000","4","523","13140","4722","4806","0","4805","1","2394","1179","1233","0","2513","2487","1254","1233"
"33","3","2","1","4","5000","4","523","20075","4951","4961","0","4961","0","2456","1265","1240","0","2484","2516","1276","1240"
